"plotid","H.2005","D.2005","inv.D.2005","J.2005","H.2014","D.2014","inv.D.2014","J.2014","os_rich05","os_rich14","us_rich05","us_rich11","us.H.2005","us.D.2005","us.inv.D.2005","us.J.2005","us.E.2005","us.E.inv.2005","us.H.2011","us.D.2011","us.inv.D.2011","us.J.2011","us.E.2011","us.E.inv.2011"
"hood07",0.314492201281411,0.172335600907029,1.20821917808219,0.286263138074563,0.959614793912049,0.569444444444444,2.32258064516129,0.692215752170299,2,3,7,8,1.69736204465912,0.786371011357491,4.68101265822785,0.816258601474288,0.112338715908213,0.66871609403255,1.90690040338653,0.825996430696014,5.74700854700855,0.86786777421648,0.103249553837002,0.718376068376068
"jlsp01",0.786701237916914,0.475308641975309,1.90588235294118,0.567484987301971,0.755982915544612,0.458677685950413,1.84732824427481,0.545326401626496,3,3,6,5,1.3887083022404,0.685714285714286,3.18181818181818,0.713654894556452,0.114285714285714,0.53030303030303,1.49573361937903,0.75390625,4.06349206349206,0.834784827465393,0.15078125,0.812698412698413
"jlsp02",1.44387684614823,0.743484224965707,3.89839572192513,0.805843011266626,1.33966144623269,0.702947845804989,3.36641221374046,0.747679289123475,5,5,7,9,1.53927827253017,0.7216,3.59195402298851,0.740236376775803,0.103085714285714,0.513136288998358,1.45159326520561,0.691831839414215,3.2449815649324,0.630418945046718,0.0768702043793573,0.360553507214712
"jlsp03",0.992106827568691,0.563775510204082,2.29239766081871,0.616430630783537,0.81598597380952,0.453333333333333,1.82926829268293,0.507000591638499,4,4,7,10,1.72309083272924,0.792180740265983,4.81187355435621,0.828631533126572,0.113168677180855,0.687410507765172,1.94655908655304,0.830466274332277,5.89853137516689,0.811778190913811,0.0830466274332277,0.589853137516689
"jlsp04",1.28876991577427,0.683127572016461,3.15584415584416,0.719276185173177,0.920872562012701,0.461891643709825,1.85836177474403,0.513948762558761,5,5,7,9,1.71183692250806,0.788816180844735,4.73521126760564,0.823219546304337,0.112688025834962,0.676458752515091,1.73036595778925,0.784205693296602,4.63404255319149,0.751488387141107,0.0871339659218447,0.514893617021277
"jlsp05",0.474139313057837,0.297520661157025,1.42352941176471,0.431580201631146,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0.693147180559945,0.5,2,0.630929753571457,0.25,1
"jlsp06",1.07354284640852,0.5625,2.28571428571429,0.667029674220179,0.450561208866305,0.277777777777778,1.38461538461538,0.410118486306518,4,2,8,9,1.71314145073126,0.774392120652509,4.4324693042292,0.779684274608001,0.0967990150815636,0.554058663028649,1.7665468001456,0.794005102040816,4.85448916408669,0.76720152732708,0.0882227891156463,0.539387684898521
"jlsp07",1.11506598409643,0.615916955017301,2.6036036036036,0.692829450258204,0.479165623928275,0.301783264746228,1.43222003929273,0.436155346950639,4,2,3,2,0.841685337971699,0.499054820415879,1.99622641509434,0.60714763154036,0.166351606805293,0.665408805031447,0.664528438654915,0.471655328798186,1.89270386266094,0.60487985207279,0.235827664399093,0.946351931330472
"jlsp08",1.27703425946614,0.693877551020408,3.26666666666667,0.793465998035776,0.796311640173813,0.448979591836735,1.81481481481481,0.574417427140458,4,3,6,2,1.74786809746676,0.816326530612245,5.44444444444444,0.898226517969136,0.136054421768707,0.907407407407407,0.223718076065834,0.110726643598616,1.12451361867704,0.203636968540609,0.0553633217993079,0.562256809338521
"jlsp10",0.980989682445315,0.58641975308642,2.41791044776119,0.707634475013548,0.601923971732289,0.3203125,1.47126436781609,0.434196364505181,3,3,6,6,1.64591683001747,0.788927335640138,4.73770491803279,0.845833930624451,0.131487889273356,0.789617486338798,1.24682964154851,0.578125,2.37037037037037,0.640743686009249,0.0963541666666667,0.395061728395062
"jlsp13",1.32088834314932,0.71875,3.55555555555556,0.820714072251238,1.16828245017656,0.64,2.77777777777778,0.725894699727597,4,4,5,7,1.30409403450682,0.671201814058957,3.04137931034483,0.727828738680348,0.134240362811791,0.608275862068966,1.57970075385538,0.754285714285714,4.06976744186047,0.759675481225239,0.107755102040816,0.581395348837209
"jlsp14",1.27985422583367,0.7,3.33333333333333,0.795218141654205,1.33217904021012,0.72,3.57142857142857,0.827729376770643,4,4,7,6,1.47797030126844,0.711758584807492,3.46931407942238,0.71075347474038,0.101679797829642,0.49561629706034,1.49729994545765,0.743941326530612,3.90535491905355,0.769459960001007,0.123990221088435,0.650892486508925
"jlsp15",0.892117870818816,0.520408163265306,2.08510638297872,0.643527014059364,0.927617334327182,0.551111111111111,2.22772277227723,0.669134464038232,3,3,2,4,0.348832095843032,0.197530864197531,1.24615384615385,0.31752065714278,0.0987654320987654,0.623076923076923,0.860232244360647,0.505959246443676,2.02412451361868,0.53449234525589,0.126489811610919,0.506031128404669
"jlsp16",0.914285581467099,0.475,1.90476190476191,0.568077571929657,0.979820322305389,0.538194444444444,2.16541353383459,0.608796595839796,4,4,11,10,1.92911861386829,0.82380624426079,5.67557003257329,0.776334440584669,0.0748914767509809,0.515960912052117,1.75299912667098,0.781919379321977,4.58546017014694,0.731057417960216,0.0781919379321977,0.458546017014694
"jlsp17",1.09646364313223,0.598639455782313,2.49152542372881,0.681271165952556,0.943045670002009,0.493074792243767,1.97267759562842,0.585947219657424,4,4,4,3,0.484530647822498,0.216262975778547,1.27593818984547,0.301055818356918,0.0540657439446367,0.318984547461369,0.437702318095263,0.212006489994592,1.26904598490048,0.31573548185082,0.0706688299981972,0.42301532830016
"johns01",0.9989405268004,0.607709750566893,2.54913294797688,0.720583272078973,0.491161803613594,0.257785467128028,1.34731934731935,0.354298349173705,3,3,3,4,0.994923632571775,0.59504132231405,2.46938775510204,0.717685695387267,0.198347107438017,0.82312925170068,1.14247201680285,0.639455782312925,2.77358490566038,0.709857775796388,0.159863945578231,0.693396226415094
"johns02",0.692421156697187,0.334319526627219,1.50222222222222,0.430225454084138,0.528182521551817,0.239612188365651,1.31511839708561,0.328178252463929,4,4,4,4,0.544599623682167,0.249702734839477,1.33280507131537,0.338378771541748,0.0624256837098692,0.333201267828843,0.498520030250131,0.221759809750297,1.28495034377387,0.309747910372121,0.0554399524375743,0.321237585943468
"jroth01",0.859967281035505,0.512396694214876,2.05084745762712,0.620335265838344,0.585952618303551,0.396694214876033,1.65753424657534,0.533357058124595,3,2,3,3,0.729871209983116,0.417777777777778,1.7175572519084,0.526490787565135,0.139259259259259,0.572519083969466,0.740011665731101,0.415879017013233,1.71197411003236,0.53380558017512,0.138626339004411,0.570658036677454
"jroth02",0.900256051268537,0.53125,2.13333333333333,0.649397470347699,0.860851390631232,0.497777777777778,1.99115044247788,0.620973016103023,3,3,2,2,0.098039113279732,0.0392000000000001,1.04079933388843,0.0892390466509242,0.0196000000000001,0.520399666944213,0.271189373041844,0.142011834319526,1.16551724137931,0.246847205187025,0.0710059171597632,0.582758620689655
"jroth03",0.64349155301929,0.451171875,1.8220640569395,0.585731253561181,0.562335144618808,0.375,1.6,0.511859507142915,2,2,3,4,0.456334432293288,0.225694444444444,1.2914798206278,0.329175711228204,0.0752314814814815,0.430493273542601,0.900353178957122,0.473333333333333,1.89873417721519,0.559420883527862,0.118333333333333,0.474683544303797
"jroth04",0,0,1,0,0.271189373041844,0.142011834319526,1.16551724137931,0.246847205187025,1,2,6,5,1.57181958707557,0.772889417360285,4.40314136125654,0.807755480302442,0.128814902893381,0.733856893542757,1.43337400260664,0.739644970414201,3.84090909090909,0.799981262677062,0.14792899408284,0.768181818181818
"jroth05",0.362501021739676,0.168962350780533,1.20331491712707,0.261489213190506,0.545510058525685,0.299307958477509,1.42716049382716,0.393502328095027,3,3,3,2,0.852423071844826,0.538627269929209,2.16744496330887,0.614893269244933,0.179542423309736,0.722481654436291,0.660298387748765,0.467512495194156,1.87797833935018,0.601029493807383,0.233756247597078,0.93898916967509
"klass01",1.37781950803903,0.698224852071006,3.31372549019608,0.768975708906196,1.23965939205439,0.683673469387755,3.16129032258065,0.77024368723832,5,4,4,4,1.25899102885542,0.685185185185185,3.17647058823529,0.782255108525021,0.171296296296296,0.794117647058823,1.09940597414876,0.60807996668055,2.55154091392136,0.683099339002166,0.152019991670137,0.63788522848034
"klass02",0.679193265991526,0.486111111111111,1.94594594594595,0.618228353166282,0.685929800252373,0.4928,1.97160883280757,0.624360210902021,2,2,6,5,1.20168201910498,0.56,2.27272727272727,0.617542397673582,0.0933333333333333,0.378787878787879,1.18699292660705,0.625845496618014,2.67269267364415,0.662473365980558,0.125169099323603,0.53453853472883
"kunde01",0,0,1,0,0,0,1,0,1,1,3,2,0.618940743856973,0.326530612244898,1.48484848484848,0.44647137088329,0.108843537414966,0.494949494949495,0.281401839591419,0.149013878743608,1.17510729613734,0.256142992841062,0.0745069393718042,0.587553648068669
"kunde02",0.392674467227552,0.231111111111111,1.30057803468208,0.357427703365312,0.689670928357027,0.496527777777778,1.98620689655172,0.627765532454713,2,2,3,5,0.818379026284541,0.484429065743945,1.93959731543624,0.590335681394123,0.161476355247982,0.646532438478747,0.79560286784258,0.414336648526928,1.70746555591157,0.444034415057591,0.0828673297053856,0.341493111182313
"kunde03",0.286835983056161,0.152777777777778,1.18032786885246,0.261089363385788,0.500402423538188,0.32,1.47058823529412,0.455485915003595,2,2,9,8,1.74494814684663,0.78393351800554,4.62820512820513,0.757821351382794,0.0871037242228378,0.514245014245014,1.5477231627682,0.724897959183674,3.63501483679525,0.704399167355283,0.0906122448979592,0.454376854599407
"kunde04",1.12095039267358,0.611570247933884,2.57446808510638,0.696485638876412,0.974314752869349,0.59375,2.46153846153846,0.702819531114783,4,3,10,8,1.938882260975,0.830533235938641,5.90086206896552,0.808576705984454,0.0830533235938641,0.590086206896552,1.73636108861856,0.798518518518519,4.96323529411765,0.790251987224546,0.0998148148148148,0.620404411764706
"lars01",1.60715213744996,0.768673607967406,4.32289628180039,0.77287680621772,1.76293564051407,0.796006944444444,4.90212765957447,0.765633220625834,7,9,10,10,1.82581773062997,0.781847523106264,4.58394978704326,0.761425134509405,0.0781847523106264,0.458394978704326,1.76203989163501,0.77750088999644,4.4944,0.734827709793468,0.077750088999644,0.44944
"lazy04",0.531951644488741,0.251769775315482,1.3364870423694,0.33052014021729,0.485757681093664,0.231097961867193,1.30055579307396,0.301818216994161,4,4,4,4,1.16460619514757,0.652777777777778,2.88,0.723610514049734,0.163194444444444,0.72,0.84919581447144,0.53186187255251,2.1361216730038,0.527635025812908,0.132965468138127,0.534030418250951
"lazy05",1.00424247305408,0.612244897959184,2.57894736842105,0.724407817862592,0.585952618303551,0.396694214876033,1.65753424657534,0.533357058124595,3,2,11,12,1.6570875621547,0.734241741005784,3.76281814828477,0.666861092063993,0.066749249182344,0.342074377116797,1.67516309284503,0.72894349926486,3.68926772568772,0.653097921006476,0.060745291605405,0.307438977140643
"lins01",1.24491666939762,0.645737149892275,2.82276281494353,0.694801222361596,0.866121403452911,0.5128,2.05254515599343,0.624774526784652,5,3,4,4,1.32088834314932,0.71875,3.55555555555556,0.820714072251238,0.1796875,0.888888888888889,1.27302833658963,0.691358024691358,3.24,0.790976978207447,0.172839506172839,0.81
"lupin01",0.830523691482846,0.5078125,2.03174603174603,0.599096205521549,0.76475441956742,0.426666666666667,1.74418604651163,0.551653704303917,3,3,3,2,0.803314976140876,0.48,1.92307692307692,0.579469266175139,0.16,0.641025641025641,0.376770161256437,0.21875,1.28,0.342950980198128,0.109375,0.64
"macki01",0.806003732063186,0.525390625,2.10699588477366,0.581408793592778,0.634953224521647,0.39179548156956,1.64418377321603,0.458021934106918,3,3,4,4,0.999388132525201,0.524081632653061,2.10120068610635,0.620954759922199,0.131020408163265,0.525300171526587,0.688994851875039,0.337429111531191,1.509272467903,0.428096571201687,0.0843572778827977,0.377318116975749
"mccor01",1.03356205420682,0.545454545454545,2.2,0.642188211313891,0.895332665968091,0.459183673469388,1.84905660377358,0.556301463418367,4,4,8,7,1.64335229628208,0.764,4.23728813559322,0.74792186162162,0.0955,0.529661016949153,1.16139865007429,0.580482262340614,2.38368943725549,0.558514690985773,0.0829260374772305,0.34052706246507
"mccor02",0.900256051268537,0.53125,2.13333333333333,0.649397470347699,0.898137003187868,0.556213017751479,2.25333333333333,0.647868900269006,3,3,6,7,1.01674830837281,0.472424557752341,1.89546351084813,0.522505270280035,0.0787374262920569,0.315910585141354,1.74397746575458,0.789256198347107,4.74509803921569,0.838675880422077,0.112750885478158,0.677871148459384
"mccor05",1.12692879480068,0.625,2.66666666666667,0.70020022897082,1.27001815191049,0.653061224489796,2.88235294117647,0.708810626494221,4,5,6,5,1.25731309248371,0.630193905817175,2.70411985018727,0.646131114067165,0.105032317636196,0.450686641697878,1.04170677940456,0.569412950365331,2.32241076653013,0.581387623336162,0.113882590073066,0.464482153306027
"mesch01",1.01687050007726,0.61375,2.58899676375405,0.733517013843873,1.00421491388066,0.610726643598616,2.56888888888889,0.724387938121184,3,3,4,5,1.19884931291362,0.652777777777778,2.88,0.74488695938602,0.163194444444444,0.72,0.926309159895075,0.443786982248521,1.79787234042553,0.5169829856092,0.0887573964497042,0.359574468085106
"mitsu01",0.474139313057837,0.297520661157025,1.42352941176471,0.431580201631146,0.474139313057837,0.297520661157025,1.42352941176471,0.431580201631146,2,2,2,1,0.693147180559945,0.5,2,0.630929753571457,0.25,1,0,0,1,0,0,1
"mitsu02",0.693147180559945,0.5,2,0.630929753571457,0.474139313057837,0.297520661157025,1.42352941176471,0.431580201631146,2,2,4,2,1.2130075659799,0.65625,2.90909090909091,0.753683976628438,0.1640625,0.727272727272727,0.562335144618808,0.375,1.6,0.511859507142915,0.1875,0.8
"mitsu03",0.621086374555245,0.4296875,1.75342465753425,0.565337181243633,0.218121359827205,0.107179752066116,1.12004628290425,0.198542617879909,2,2,1,2,0,0,1,0,0,1,0.673011667009257,0.48,1.92307692307692,0.612601619289344,0.24,0.961538461538461
"mitsu04",0.618940743856973,0.326530612244898,1.48484848484848,0.44647137088329,0.348832095843032,0.197530864197531,1.24615384615385,0.31752065714278,3,2,5,7,1.10423142980395,0.584183673469388,2.40490797546012,0.616283295145463,0.116836734693878,0.480981595092025,1.24614469523846,0.579584775086505,2.37860082304527,0.59926892401687,0.0827978250123579,0.339800117577895
"morel01",1.32088834314932,0.71875,3.55555555555556,0.820714072251238,1.30952583530407,0.711111111111111,3.46153846153846,0.813654149182775,4,4,2,4,0.693147180559945,0.5,2,0.630929753571457,0.25,1,1.33373602720281,0.724489795918367,3.62962962962963,0.828696787181855,0.181122448979592,0.907407407407408
"morel02",0.661563238157982,0.46875,1.88235294117647,0.602180810265668,0.691416077617118,0.498269896193772,1.99310344827586,0.629354035767567,2,2,1,2,0,0,1,0,0,1,0.376770161256437,0.21875,1.28,0.342950980198128,0.109375,0.64
"mroth01",1.04083983742324,0.5546875,2.24561403508772,0.646710152272405,1.05968466737315,0.581717451523546,2.39072847682119,0.658419103456122,4,4,5,5,1.42706104338072,0.716049382716049,3.52173913043478,0.796457933048093,0.14320987654321,0.704347826086957,0.672171433675431,0.297839506172839,1.42417582417582,0.375146019998445,0.0595679012345679,0.284835164835165
"mroth02",0.651756561172653,0.459183673469388,1.84905660377358,0.593254388190763,0.590842246275583,0.401234567901235,1.67010309278351,0.53780778930835,2,2,5,3,1.21655658476726,0.650205761316872,2.85882352941177,0.678973157759503,0.130041152263374,0.571764705882353,0.796311640173813,0.448979591836735,1.81481481481481,0.574417427140458,0.149659863945578,0.604938271604938
"mroth03",0.689009238476659,0.495867768595041,1.98360655737705,0.62716323636974,0.661563238157982,0.46875,1.88235294117647,0.602180810265668,2,2,0,0,0.994923632571775,0.59504132231405,2.46938775510204,0.717685695387267,0.198347107438017,0.82312925170068,0,0,0,0,0,0
"mutte01",0.997903664232427,0.5464,2.20458553791887,0.620032407912652,1.22570458210181,0.646530612244898,2.82909930715935,0.684078752283578,4,5,12,9,1.84820299371598,0.785170873082961,4.654862282181,0.720561202637193,0.0654309060902468,0.38790519018175,1.51653756057121,0.723783096311712,3.62034323984931,0.658623894155095,0.0804203440346347,0.402260359983257
"mutte02",1.01103733605775,0.604591836734694,2.52903225806452,0.729309275442053,0.8853985416211,0.52400548696845,2.10086455331412,0.63868004260354,3,3,6,8,1.0696175329244,0.481856038072576,1.92996555683123,0.549674677139473,0.0803093396787626,0.321660926138538,1.47145325390898,0.682093425605536,3.14557823129252,0.669687235927827,0.085261678200692,0.393197278911565
"nelso01",0.943045670002009,0.493074792243767,1.97267759562842,0.585947219657424,1.22524186432261,0.628472222222222,2.69158878504673,0.683820504573909,4,5,9,8,1.84492181748192,0.812207618623301,5.32502965599051,0.801239364875315,0.0902452909581446,0.591669961776723,1.82011356120127,0.808520635915107,5.22249488752556,0.82836938016043,0.101065079489388,0.652811860940695
"nelso02",0.570047170501285,0.382040816326531,1.61822985468956,0.518879295617906,0.628208795468223,0.3336,1.50060024009604,0.390328070822021,2,4,10,9,1.62198218949309,0.737746069493989,3.81309823677582,0.676419111331836,0.0737746069493989,0.381309823677582,1.69444239941381,0.759625519251038,4.16017539334537,0.735886983968325,0.0844028354723376,0.462241710371708
"otell01",1.46587122323248,0.703601108033241,3.37383177570094,0.753308791746688,1.62756751674017,0.769230769230769,4.33333333333333,0.782694528371003,6,7,8,11,1.57904335682606,0.749909431228112,3.99855142443264,0.7186536019638,0.0937386789035141,0.49981892805408,1.76766319490017,0.76960219478738,4.34031912360086,0.711360000204023,0.0699638358897618,0.394574465781896
"pardi01",1.00795135225401,0.52794292508918,2.1183879093199,0.626275387492019,0.948607756100832,0.489892984542212,1.96037296037296,0.589403138059651,4,4,5,9,1.41170231059912,0.717881944444444,3.54461538461538,0.787886061072321,0.143576388888889,0.708923076923077,1.72514929700077,0.762782401902497,4.21553884711779,0.74922282014671,0.0847536002113886,0.46839320523531
"parso01",1.48975031885059,0.755555555555556,4.09090909090909,0.831445483858624,1.48358530599761,0.747933884297521,3.9672131147541,0.828004724672549,5,5,8,7,1.8469972712647,0.805293005671078,5.13592233009709,0.840604683888932,0.100661625708885,0.641990291262136,1.69441959299849,0.778435239973701,4.513353115727,0.814843581334671,0.111205034281957,0.644764730818143
"peter01",0.286835983056161,0.152777777777778,1.18032786885246,0.261089363385788,0.286835983056161,0.152777777777778,1.18032786885246,0.261089363385788,2,2,1,5,0,0,1,0,0,1,0.934136313922553,0.472,1.89393939393939,0.521351403447588,0.0944,0.378787878787879
"petsn01",1.26884587630299,0.642361111111111,2.79611650485437,0.708156367020427,1.11844021947353,0.624,2.65957446808511,0.694925980575425,5,4,10,8,1.94329183359736,0.824954830481454,5.71281117182757,0.810415640600316,0.0824954830481454,0.571281117182757,1.7963752235944,0.805840995132504,5.15041782729805,0.817565597128088,0.100730124391563,0.643802228412256
"petsn02",0,0,1,0,0,0,1,0,1,1,7,6,1.5889486982521,0.754453765670657,4.0725527831094,0.764122802398427,0.107779109381522,0.581793254729915,1.46077872390267,0.735276621058893,3.77752808988764,0.750691764782579,0.122546103509816,0.629588014981273
"pfend01",0.474139313057837,0.297520661157025,1.42352941176471,0.431580201631146,0.486912709464602,0.308390022675737,1.44590163934426,0.443207048097837,2,2,1,5,0,0,1,0,0,1,0.784348970071057,0.369612856099343,1.58632676709154,0.437753495121183,0.0739225712198685,0.317265353418308
"pfend02",0.474139313057837,0.297520661157025,1.42352941176471,0.431580201631146,0.392674467227552,0.231111111111111,1.30057803468208,0.357427703365312,2,2,3,3,0.344598248102823,0.15625,1.18518518518519,0.248575091818484,0.0520833333333334,0.395061728395062,0.277113357491456,0.119140625,1.13525498891353,0.199895033308507,0.0397135416666667,0.378418329637842
"phill01",0.703714097797352,0.428720083246618,1.75045537340619,0.507622419547945,0.964962923007428,0.592592592592593,2.45454545454545,0.696073611832267,3,3,6,6,0.965767294244168,0.5328125,2.14046822742475,0.496306211626997,0.0888020833333333,0.356744704570791,0.991197136610375,0.552800734618917,2.23613963039014,0.509374565465715,0.0921334557698194,0.372689938398357
"phill02",0.803314976140876,0.48,1.92307692307692,0.579469266175139,1.03739232462091,0.5,2,0.57897968027363,3,5,11,7,1.65895881333875,0.717155555555556,3.53551225644249,0.667614138937689,0.0651959595959596,0.321410205131135,1.32380795259187,0.661513809030069,2.95433027011974,0.636617056097889,0.0945019727185813,0.422047181445678
"ponti02",0.457312595289395,0.228760330578512,1.29661380197171,0.329881306680036,0.469329872763655,0.236383054467782,1.30955710955711,0.338549939988586,3,3,8,8,1.51638467075732,0.678347107438017,3.10894141829394,0.690136404989468,0.0847933884297521,0.388617677286742,1.66377872299288,0.760344465448435,4.1726555652936,0.757218329047613,0.0950430581810544,0.5215819456617
"redde01",0.983961446001026,0.591715976331361,2.44927536231884,0.709778149285807,0.959614793912049,0.569444444444444,2.32258064516129,0.692215752170299,3,3,2,1,0.693147180559945,0.5,2,0.630929753571457,0.25,1,0,0,1,0,0,1
"redde02",1.56071040904141,0.75,4,0.802046492125594,1.5193826646423,0.733727810650888,3.75555555555556,0.780808232785013,6,6,8,7,1.4748344061046,0.710082644628099,3.44925883694413,0.671226064607652,0.0887603305785124,0.431157354618016,1.5762874327102,0.752528256989887,4.04086538461538,0.758034020728865,0.107504036712841,0.577266483516483
"sawi01",1.12209346809328,0.631379962192817,2.71282051282051,0.697195871567504,0.972439911716149,0.589792060491493,2.43778801843318,0.701467119097695,4,3,6,6,1.54077907456519,0.76171875,4.19672131147541,0.791803812377048,0.126953125,0.699453551912568,1.48040657791958,0.745984533016062,3.9367681498829,0.76077848642615,0.124330755502677,0.656128024980484
"schiek01",0.868719682914265,0.546712802768166,2.20610687022901,0.626648789231521,0.860203062804603,0.517361111111111,2.07194244604317,0.620505346432849,3,3,2,3,0.579915171418101,0.391111111111111,1.64233576642336,0.527861537140782,0.195555555555556,0.821167883211679,0.615990578321199,0.34375,1.52380952380952,0.444343276289159,0.114583333333333,0.507936507936508
"schiek02",0.693147180559945,0.5,2,0.630929753571457,0.693147180559945,0.5,2,0.630929753571457,2,2,7,5,1.721402322014,0.78125,4.57142857142857,0.827819531114783,0.111607142857143,0.653061224489796,0.960891979667283,0.45679012345679,1.84090909090909,0.536284024820176,0.091358024691358,0.368181818181818
"sdc01",0.918427784993098,0.569444444444444,2.32258064516129,0.662505605412089,0.673011667009257,0.48,1.92307692307692,0.612601619289344,3,2,6,6,1.33280331791697,0.642092746730083,2.79401993355482,0.684925415782434,0.107015457788347,0.465669988925803,1.25263860439164,0.58390022675737,2.40326975476839,0.64372890238522,0.0973167044595616,0.400544959128065
"sdc02",0.545594573969184,0.359861591695502,1.56216216216216,0.496621583061509,0.562335144618808,0.375,1.6,0.511859507142915,2,2,9,10,1.81474516349061,0.811909262759924,5.31658291457286,0.788133810564587,0.0902121403066583,0.590731434952541,1.77631297040103,0.78948540877701,4.75026455026455,0.740780045964249,0.078948540877701,0.475026455026455
"sdc03",1.05347221690545,0.590909090909091,2.44444444444444,0.654559090951316,1.02493377794073,0.525931336742147,2.10939907550077,0.57202643298004,4,5,6,6,1.22433269406714,0.620351239669422,2.63401360544218,0.629182541990194,0.103391873278237,0.439002267573696,1.3145978923966,0.65210935452878,2.87446648255084,0.675569677785378,0.108684892421463,0.479077747091807
"sdc04",1.30415387604669,0.645,2.8169014084507,0.727862136879654,1.47013192040884,0.744897959183674,3.92,0.820496247212367,5,5,8,8,1.33646128925972,0.667965600644988,3.01173613921489,0.608249745176236,0.0834957000806235,0.376467017401862,1.5518920801316,0.746952947845805,3.95183422010641,0.70629652341365,0.0933691184807256,0.493979277513302
"sdc05",0.443306691468087,0.2176,1.27811860940695,0.319778182686952,0.355712859746894,0.162570888468809,1.1941309255079,0.256592589368638,3,3,6,5,1.3881696582903,0.694444444444444,3.27272727272727,0.713378086323369,0.115740740740741,0.545454545454545,1.41578358608052,0.723741577487119,3.61979913916786,0.790163864288373,0.144748315497424,0.723959827833572
"sdc06",0.994923632571775,0.59504132231405,2.46938775510204,0.717685695387267,1.0852280400722,0.657439446366782,2.91919191919192,0.782826555822909,3,3,7,12,1.64129934651469,0.766210588935158,4.27735368956743,0.789298142610348,0.109458655562165,0.611050527081061,2.04427489046779,0.835978835978836,6.09677419354839,0.7970039971826,0.0696649029982363,0.508064516129032
"secret01",1.32816111111843,0.673333333333333,3.06122448979592,0.741260829887308,1.08124028828844,0.58161865569273,2.39016393442623,0.671812363766913,5,4,7,7,1.53453765116516,0.7392578125,3.83520599250936,0.737956619797789,0.105608258928571,0.54788657035848,1.56551070100081,0.7464599609375,3.94415021665864,0.752851508264159,0.106637137276786,0.563450030951235
"secret02",1.24542744088578,0.659729448491155,2.9388379204893,0.695086289356882,1.06946550670412,0.594594594594595,2.46666666666667,0.596880064021581,5,5,6,6,1.52159509764781,0.746877054569362,3.95064935064935,0.781945198439149,0.124479509094894,0.658441558441558,1.35083076272067,0.694383788977203,3.27207773649614,0.694189689784217,0.115730631496201,0.545346289416024
"secret03",1.23653195580088,0.672837308650765,3.05658324265506,0.768300501838407,1.22939613154268,0.62962962962963,2.7,0.631784634115565,4,6,5,8,1.41259414358994,0.725206611570248,3.6390977443609,0.788383802541602,0.14504132231405,0.727819548872181,1.70247683718234,0.793877551020408,4.85148514851485,0.774830599813479,0.099234693877551,0.606435643564356
"skile01",0.876005765643174,0.540816326530612,2.17777777777778,0.631904586941773,0.876005765643174,0.540816326530612,2.17777777777778,0.631904586941773,3,3,7,8,1.46297440427999,0.684027777777778,3.16483516483517,0.703541972667411,0.097718253968254,0.452119309262166,1.72305085361649,0.787452677122769,4.70483460559796,0.784194238217295,0.0984315846403461,0.588104325699745
"spaul01",0.57633412775675,0.387811634349031,1.63348416289593,0.524601930727957,0.79248910526737,0.491735537190083,1.96747967479675,0.571660051063883,2,3,6,6,1.40641086398977,0.706371191135734,3.40566037735849,0.722752211695154,0.117728531855956,0.567610062893082,1.44115520325151,0.705,3.38983050847458,0.740607270048491,0.1175,0.564971751412429
"spaul02",1.22060726455302,0.66,2.94117647058824,0.758405934844036,1.15698764434527,0.627218934911243,2.68253968253968,0.71887684228555,4,4,10,9,2.01488151844807,0.844780962682531,6.44250871080139,0.840270858074917,0.0844780962682531,0.644250871080139,2.03046681328277,0.855029585798817,6.89795918367347,0.881820532696389,0.0950032873109796,0.766439909297052
"spivy01",1.5704321367516,0.722222222222222,3.6,0.755218218581398,1.68825500871315,0.753472222222222,4.05633802816901,0.768357966739969,7,8,9,9,1.34645553100401,0.580977777777778,2.38650827322868,0.584758207243156,0.0645530864197531,0.265167585914298,1.43713194400298,0.713648085697282,3.49220644267406,0.624138473047388,0.0792942317441425,0.388022938074895
"state123",1.26085339881896,0.689342403628118,3.21897810218978,0.783412264044442,1.19427268434832,0.642659279778393,2.7984496124031,0.742043340175897,4,4,4,9,1.29803567973467,0.705882352941176,3.4,0.806514914123985,0.176470588235294,0.85,1.86249080797446,0.820383323653443,5.56741178124561,0.808869480498836,0.0911537026281603,0.618601309027289
"sugar01",1.27262990036149,0.67296786389414,3.05780346820809,0.7102682710586,1.24497427583279,0.6624,2.96208530805687,0.694833373125224,5,5,5,5,1.19729701543428,0.638888888888889,2.76923076923077,0.668224187451965,0.127777777777778,0.553846153846154,1.20126133974032,0.646968297937827,2.83260680034874,0.67043671897426,0.129393659587565,0.566521360069747
"sugar04",1.44292883705457,0.6912,3.23834196891192,0.693902092524771,1.27929161564247,0.642092746730083,2.79401993355482,0.657425840686185,7,6,12,13,2.01886863556532,0.831795463283353,5.94514285714286,0.787098828946605,0.069316288606946,0.495428571428571,2.02015913765999,0.825917028219011,5.74438722966014,0.765485127962152,0.0635320790937701,0.441875940743088
"sugar05",0.693147180559945,0.5,2,0.630929753571457,0.693147180559945,0.5,2,0.630929753571457,2,2,3,8,1.07899220787758,0.653061224489796,2.88235294117647,0.778328353731412,0.217687074829932,0.96078431372549,1.43037196444156,0.638525564803805,2.76644736842105,0.650990335350996,0.0798156956004756,0.345805921052632
